id,group_id,title,datetime
T00938,,遠鉄バス、中部国際空港行きバス「e-wing」の掛川IC発着の運行を再開 10月1日から,2023年10月3日
T00939,G00024,JAL、国際線ファーストクラスへのアップグレード特典でマイルバック 北米線対象,2023年10月2日
T00940,G00003,エティハド航空、大阪/関西〜アブダビ線を開設 週5往復で,2023年10月2日
T00941,,アイベックス、「楽天イーグルスジェット」刷新へ “総選挙”で新デザイン決定,2023年10月2日
T00942,,元管制官の解説で飛行機鑑賞クルーズ 羽田沖航路持つシーライン東京、シリーズ化目指す,2023年10月2日
T00943,,「JALの保険」、販売開始 マイルがたまる保険,2023年10月2日
T00944,G00024,JAL、エアバスA350-1000型機の機内仕様を発表 ファースト・ビジネスは扉付き個室に,2023年10月2日
T00945,G00015,ANA、羽生結弦選手のオフィシャルグッズ第5弾の国際線機内プリオーダー販売開始,2023年10月2日
T00946,G00044,カタール航空、羽田着便のタクシー無料や天然温泉平和島無料利用などのサービスを終了,2023年10月2日
T00947,G00111,ハワイアン航空、日本路線の機内食をリニューアル 日本発便は「Mark’s Tokyo」のマーク関田氏監修,2023年10月2日
T00948,G00125,"ピーチ、「オクトーバーSPECIAL WEEK1」開催 片道2,590円から",2023年10月1日
T00949,,サウディア、新たなブランドアイデンティティを発表,2023年10月1日
T00950,G00048,ユナイテッド航空、ホテルポイントからのマイル移行で30％増量,2023年10月1日
T00951,G00113,セントレア、ターミナル間連絡バスの運行継続,2023年10月1日
T00952,G00109,エア・カナダ、無料テキスト通信サービスを拡大 LINEにも対応,2023年10月1日
T00953,G00071,スカイマーク、東京/羽田〜神戸線で臨時便 10月と12月に3便,2023年10月1日
T00954,,ANAの機内食、大阪国際がんセンターで入院患者に提供,2023年10月1日
T00955,G00063,厦門航空、ミニオン・ランドをテーマとした特別塗装機就航,2023年10月1日
T00956,G00060,スプリング・ジャパン、東京/成田〜寧波線を1日1往復運航 冬スケジュール計画,2023年10月1日
T00957,G00112,関西国際空港、航空機搭載水を消防用水として活用,2023年10月1日
T00958,G00094,大韓航空、福岡〜ソウル/仁川線を増便 10月29日から1日4往復,2023年10月1日
T00959,,羽田空港T3の「ロレックス」、9月30日をもって閉店,2023年10月1日
T00960,,ANAふるさと納税、ANAカード決済でマイル2倍キャンペーン実施中 11月15日まで,2023年9月30日
T00961,G00011,エア・ドゥ、ウェブサイトでの領収書発行に対応 インボイス制度にも対応,2023年9月30日
T00962,G00015,ANA、「当日アップグレード減額キャンペーン」の期間延長 10月28日まで,2023年9月30日
T00963,G00048,ユナイテッド航空、車いす利用者の旅行体験向上,2023年9月30日
T00964,,「アジアのエミレーツ目指す」 日本就航5周年のベトジェットエア、規模拡大に意欲,2023年9月30日
T00965,G00136,ベトナム航空、日本12路線最大週70往復を運航 冬スケジュール計画,2023年9月30日
T00966,G00113,セントレア、日帰りの飛行機利用で駐車場代が無料になる「日帰りヒコーキプロジェクト」を延長,2023年9月30日
T00967,G00145,シンガポール航空、シンガポール〜クアラルンプール線を週66往復体制に,2023年9月30日
T00968,G00111,ハワイアン航空、羽田空港の発着枠すべて使用へ ユナイテッド航空がグアム線開設を申請,2023年9月30日
T00969,G00024,JAL、国際線ファーストで「極上森伊蔵」販売 来年1月には機内販売開始25周年記念ボトル販売へ,2023年9月29日
T00970,G00021,中国東方航空、小松〜上海/浦東線の運航再開へ 10月29日から週2往復,2023年9月29日
T00971,G00100,キャセイグループ、エアバスA320ファミリーを32機発注,2023年9月29日
T00972,G00011,エア・ドゥ、就航25周年で「プレミアムベア・ドゥ」を機内販売,2023年9月29日
T00973,,空港売店「BLUE SKY」、「JAL PLAZA」に名称変更,2023年9月29日
T00974,G00123,エア・タヒチ・ヌイ、東京/成田発着ロサンゼルス・シアトル行き特別運賃の販売期間延長 往復総額14万円台,2023年9月29日
T00975,,キャピタルAとガルーダ・インドネシア航空グループ、パートナーシップ契約締結,2023年9月29日
T00976,G00044,カタール航空、東京/羽田〜ドーハ線の発着スケジュール変更 従来より1時間前倒し,2023年9月29日
T00977,G00058,"ジェットスター・ジャパン、国内線で「スーパースターセール」 片道4,380円から",2023年9月29日
T00978,,ターキッシュ・エアラインズと中国東方航空、協力関係拡大へ,2023年9月29日
T00979,G00089,エジプト航空、東京/成田〜カイロ線の運航再開 9月28日から週1往復,2023年9月29日
T00980,G00094,大韓航空、大阪/関西〜ソウル/仁川線を増便 10月29日から1日4往復,2023年9月29日
T00981,,関西国際空港T1の新国際線出発エリア、12月5日オープン,2023年9月29日
T00982,G00044,カタール航空、2日間限定タイムセール開催 欧州へ14万円台から,2023年9月29日
T00983,G00094,大韓航空、冬スケジュールの日本路線運航計画を決定 1日最大32往復,2023年9月29日
T00984,G00015,"ANA、国内線特典航空券で減額マイルキャンペーン 2,900マイルから、「ANAにキュン！」企画",2023年9月28日
T00985,G00012,グローバル・エアラインズ、エアバスA380型機の運航開始に向けてハイフライと提携,2023年9月28日
T00986,G00131,エミレーツ航空、東京/成田・サンパウロ〜ドバイ線にプレミアムエコノミー導入,2023年9月28日
T00987,G00081,チャイナエアライン、熊本〜台北/桃園線を増便 12月1日から週4往復,2023年9月28日
T00988,G00099,タイ国際航空、日本路線は1日9往復 冬スケジュール運航計画,2023年9月28日
T00989,G00094,大韓航空、鹿児島〜ソウル/仁川線の運航再開 10月29日から週3往復,2023年9月28日
T00990,G00094,大韓航空、岡山〜ソウル/仁川線の運航再開 10月29日から週3往復,2023年9月28日
T00991,G00094,大韓航空、新潟〜ソウル/仁川線の運航再開 10月31日から週3往復,2023年9月28日
T00992,G00015,ANA、エアバスA380型機「フライングホヌ」3号機の洗浄を実施 厦門で整備後に定期便投入,2023年9月28日
T00993,G00130,デルタ航空、ボストン・ローガン空港に「デルタ スカイクラブ」を新設,2023年9月28日
T00994,G00125,ピーチ、「back number×Peachポップアップショップ」を関西国際空港で開催 9月30日・10月1日の2日間限定,2023年9月27日
T00995,G00024,JAL、11月搭乗分の国内線でタイムセール あすから,2023年9月27日
T00996,G00064,ルフトハンザ・ドイツ航空、エアバスA320型機に新客室仕様 2025年から38機に導入,2023年9月27日
T00997,,日本とルクセンブルク当局、旅客・貨物便を運航できる枠組み設定 旅客便は羽田を除きオープンスカイに,2023年9月27日
T00998,,JR北海道とANA、「ANAきた北海道フリーパス」を継続販売 指定席利用可能に,2023年9月27日
T00999,G00086,タイ・エアアジアX、スワンナプーム国際空港でSAT-1を使用 日本線も,2023年9月27日
T01000,,関西国際空港T1に「551蓬莱」と「すき家」、10月1日オープン,2023年9月27日
T01001,G00015,ANA、羽生結弦さんが出演するオンラインツアー「機長・羽生結弦の旅路」のオンデマンド配信を開始,2023年9月27日
T01002,G00104,スターラックス航空、特典交換マイル数の改定を延期,2023年9月27日
T01003,G00044,カタール航空、Visaカード決済で航空券最大12％割引,2023年9月27日
T01004,,ANAHD、日本貨物航空の完全子会社化を来年2月に変更,2023年9月27日
T01005,G00146,タイ・ベトジェットエア、大阪/関西〜台北/桃園〜バンコク/スワンナプーム線を増便 10月19日から1日1往復,2023年9月26日
T01006,G00119,エアバス、民間航空機事業CEOにクリスチャン・シェーラー氏を任命,2023年9月26日
T01007,G00025,アシアナ航空、大阪/関西〜ソウル/仁川線にボーイング747-400型機を投入 10月29日〜12月31日,2023年9月26日
T01008,G00098,ANAグループ、「赤い羽根共同募金」に今年も協力 62回目,2023年9月26日
T01009,,中部国際空港の「ぼてぢゅう」、プライオリティ・パスに対応 10月4日から,2023年9月26日
T01010,G00015,"ANA、9月28日〜10月4日搭乗分「トクたびマイル」設定 羽田～伊丹線3,000マイルなど",2023年9月26日
T01011,,沖縄発スキンケアブランド「SuiSavon-首里石鹸-」、那覇空港「YUINICHI STREET」に9月10日オープン,2023年9月26日
T01012,G00043,"タイガーエア・台湾、9周年で記念セール 往復購入で片道2,900円から",2023年9月26日
T01013,G00103,エールフランスKLM、エアバスA350型機を50機確定発注 オプション40機も,2023年9月26日
T01014,G00048,ユナイテッド航空、東京/羽田〜ヒューストン・グアム線の開設を申請 ハワイアン未使用枠の割当も求める,2023年9月26日
T01015,G00109,エア・カナダ、ボーイング787-10型機を最大30機導入,2023年9月25日
T01016,G00024,JAL、「国内航空券タイムセール」を開催 11月〜2024年1月搭乗分,2023年9月25日
T01017,G00050,"ZIPAIR Tokyo、搭乗者数100万人達成で記念セール ホノルル片道15,000円からなど",2023年9月25日
T01018,G00024,JAL、ボーイング777-200ER型機の定期便最終飛来イベント開催 中部国際空港で10月27日に,2023年9月25日
T01019,,羽田空港の「空の日」フェスティバルに「仕事猫」登場,2023年9月25日
T01020,G00025,アシアナ航空、東京/成田〜ソウル/仁川線へのエアバスA380型機投入継続 12月31日まで,2023年9月25日
T01021,G00025,"アシアナ航空、東京/成田〜ソウル/仁川線で特別運賃 往復ビジネスクラスで45,000円、エアバスA380型機利用",2023年9月25日
T01022,,"マリオット、11月30日までの予約で最大5,000ポイントプレゼント JAL・ANAマイレージ会員対象",2023年9月25日
T01023,,"富士山静岡空港、ANA利用で片道2,500円をキャッシュバック 9月25日〜10月27日搭乗分",2023年9月25日
T01024,G00018,成田空港、「よしもとカレー 成田空港 マッシュルーム＆ポーク編」を9月20日発売,2023年9月25日
T01025,G00150,中国国際航空、仙台〜上海/浦東線の運航再開 11月4日から週2往復,2023年9月25日
T01026,G00015,ANA、大阪/関西〜札幌/千歳線を増便 10月に2往復,2023年9月25日
T01027,G00150,中国国際航空、東京/成田〜北京/首都線を増便 10月30日から1日1往復,2023年9月24日
T01028,,ウエストジェット航空とエールフランス航空、コードシェア拡大,2023年9月24日
T01029,G00024,JAL、APEXの「WORLD CLASS」を3年連続受賞,2023年9月24日
T01030,G00104,スターラックス航空、特典航空券の交換必要マイル数を改定 大半が引き上げ,2023年9月24日
T01031,G00141,フジドリームエアラインズ、6路線を期間増便 計62便,2023年9月24日
T01032,G00094,大韓航空、名古屋/中部〜ソウル/仁川線を期間増便 10月31日〜12月26日、週17往復に,2023年9月24日
T01033,,JALカード会員限定でAgodaの海外宿泊が最大15％割引に 11月30日まで,2023年9月24日
T01034,G00094,大韓航空、東京/成田〜ソウル/仁川線を増便 10月29日から1日4往復,2023年9月23日
T01035,G00123,エア・タヒチ・ヌイ、東京/成田発着ロサンゼルス・シアトル行きで特別運賃 往復総額14万円台,2023年9月23日
T01036,G00125,"ピーチ、国内・国際線で「3日間限定セール」 片道2,590円から",2023年9月23日
T01037,,JALの本物の整備関連グッズが出てくる「ガチャ」第5弾、9月20日から販売開始,2023年9月23日
T01038,G00060,スプリング・ジャパン、東京/成田〜札幌/千歳線を増便 10月に6便,2023年9月23日
T01039,G00145,シンガポール航空、8都市行きで特別運賃 東南アジア往復総額4.9万円台から,2023年9月23日
T01040,G00024,JAL、東京/成田〜台北/桃園線を期間増便 10月29日〜11月30日、1日2往復に,2023年9月23日
T01041,G00069,フィリピン航空、アメリカ行きESTA利用者の輸送再開,2023年9月23日
T01042,G00130,デルタ航空、東京/羽田〜ポートランド線の開設取りやめ 発着枠返上,2023年9月23日
T01043,G00017,ジェットブルー航空、ボストン〜アムステルダム線を開設 9月20日から1日1往復,2023年9月23日
T01044,G00055,チェジュ航空、静岡〜ソウル/仁川線を増便 10月29日から1日1往復,2023年9月23日
T01045,G00043,タイガーエア・台湾、秋田〜台北/桃園線を開設 12月10日から週2往復,2023年9月22日
T01046,G00155,ティーウェイ航空、佐賀〜ソウル/仁川線を増便 10月29日から週4往復,2023年9月22日
T01047,G00048,"ユナイテッド航空、グアム行きで特別運賃 燃油込み47,000円から",2023年9月22日
T01048,,羽田発庄内行き早朝便利用でぶどうの苗木オーナー権 「朝はおいしい庄内キャンペーン」第1弾,2023年9月22日
T01049,,エミレーツ航空とモルディビアン航空、インターライン契約締結,2023年9月22日
T01050,,JR北海道とピーチ、道内フリーパス2種類を継続販売 指定席利用可能に,2023年9月22日
T01051,G00046,エアカラン、東京/成田〜ヌメア線で臨時便 12月と1月に計4往復,2023年9月22日
T01052,,エミレーツ航空とスリランカ航空、インターライン契約締結,2023年9月22日
T01053,,モルディビアン航空、ATR42-600型機を2機追加発注,2023年9月22日
T01054,G00050,ZIPAIR Tokyo、東京/成田〜ソウル/仁川線を1日1往復運航 冬スケジュール計画,2023年9月22日
T01055,,JR北海道とFDA、道内フリーパス2種類を継続販売 指定席利用可能に,2023年9月22日
T01056,G00024,JAL、大阪/関西〜台北/桃園線を期間運航 10月29日〜2024年1月8日、週4往復で,2023年9月22日
T01057,,JR北海道とエア・ドゥ、道内フリーパス2種類を継続販売 指定席利用可能に,2023年9月22日
T01058,G00058,ジェットスター・ジャパン、国内線で「スーパースターセール」 往復予約で復路888円から,2023年9月22日
T01059,G00011,エア・ドゥ、東京/羽田〜札幌/千歳線の増便追加 10月に16便,2023年9月22日
T01060,G00033,"ブリティッシュ・エアウェイズ、特典航空券の交換必要マイル数引き上げ 日本国内線は10,500Aviosから、約2年2か月ぶり",2023年9月22日
T01061,G00024,JAL、東京/成田〜グアム線を増便 年末年始は1日1往復,2023年9月22日
T01062,G00018,成田空港、第2ターミナル国際線到着コンコースにポケモンのイラスト掲出,2023年9月21日
T01063,G00024,JAL、大谷翔平選手の歴代ポスター19枚を掲出 東京モノレール羽田空港T1駅ホームに,2023年9月21日
T01064,G00024,JAL、東京/成田〜香港線を期間増便 10月29日〜12月27日、1日1往復に,2023年9月21日
T01065,G00145,シンガポール航空、シンガポール〜アーメダバード線を増便 2024年9月2日から1日1往復,2023年9月21日
T01066,G00150,中国国際航空、東京/成田〜上海/浦東線を増便 1日4往復に,2023年9月21日
T01067,,「KIXエアポート カフェラウンジ NODOKA」、プライオリティ・パス対応開始,2023年9月21日
T01068,G00126,ニューパシフィック航空、オンタリオ〜リノ・ナッシュビル線を11月16日開設,2023年9月21日
T01069,G00019,香港航空、熊本〜香港線の運航再開 12月から週3往復で,2023年9月21日
T01070,G00131,エミレーツ航空、ビジネスクラスの機内食事前予約サービス拡大,2023年9月21日
T01071,G00104,スターラックス航空、「スターラックス航空 自販機」を設置 搭乗者にドリンク進呈、航空券抽選も,2023年9月20日
T01072,,ソラシドエアなど5者、「さあ行こう！東京浜松町⇔宮崎スタンプラリー」を開催,2023年9月20日
T01073,G00026,成田国際空港、第8貨物ビルを建設 ANAの貨物上屋集約,2023年9月20日
T01074,G00145,シンガポール航空、シンガポール〜マレ線の機材大型化 2024年3月31日から,2023年9月20日
T01075,,かつや、台北・桃園国際空港制限エリア内に9月8日開業 台湾8店舗目,2023年9月20日
T01076,G00145,シンガポール航空、シンガポール〜ダッカ線を増便 2024年3月31日から週9往復,2023年9月20日
T01077,G00036,伊丹空港、「空の日エアポートフェスティバル」を10月28日に実施 中高生対象に管制塔見学も,2023年9月20日
T01078,,羽田1タミの「うちのたまご」、9月30日で閉店 モノレール工事で,2023年9月20日
T01079,G00015,ANA、羽田第2ターミナル発の国際線を16便に拡大 ANAラウンジのLIVEキッチンも再開,2023年9月20日
T01080,,エア・ベルギー、旅客事業から撤退,2023年9月20日
T01081,G00015,"ANA、9月21日〜27日搭乗分「トクたびマイル」設定 東京/羽田～石垣線7,000マイルなど",2023年9月19日
T01082,G00071,スカイマーク、就航25周年 洞社長「苦難に満ちていた」,2023年9月19日
T01083,G00048,ユナイテッド航空、デンバー国際空港に最大規模のラウンジ 「ビールテイスティング体験」も,2023年9月19日
T01084,,キャセイパシフィック、欧州・オーストラリア行きで早割り運賃 欧州へ総額16万円台から,2023年9月19日
T01085,G00104,スターラックス航空、札幌/千歳〜台北/桃園線の機材大型化 エアバスA330-900型機投入,2023年9月19日
T01086,G00156,ベトジェットエア、ボーイング737 MAXの契約修正 2024年度には最大12機受領へ,2023年9月19日
T01087,G00150,中国国際航空、東京/成田〜杭州線を増便 10月30日から週4往復,2023年9月19日
T01088,G00115,ソラシドエア、「グリーンスカイフェスタ」を二子玉川ライズで開催 9月23日・24日,2023年9月19日
T01089,,エーデルワイス航空、エアバスA350-900型機を6機導入 旧ラタム航空機,2023年9月18日
T01090,G00069,フィリピン航空、ESTA利用者のアメリカへの輸送できず 協定失効で,2023年9月18日
T01091,G00117,ヘルシンキ・ヴァンター国際空港、第2滑走路改修工事の第1段階を終了,2023年9月18日
T01092,,オーバーランド航空、エンブラエル175型機を初受領,2023年9月18日
T01093,G00058,ジェットスター・ジャパン、支払い方法にau PAYを追加,2023年9月18日
T01094,,神奈川県、企画切符を割引する「かながわ鉄道割」を10月1日開始,2023年9月18日
T01095,G00044,カタール航空、3日間限定タイムセール ローマ往復14万円台など,2023年9月18日
T01096,G00129,ニュージーランド航空、オークランド行きでセール 往復総額10万円から,2023年9月17日
T01097,G00024,JAL、廃棄削減につながる特殊冷凍フルーツを機内提供 「サステナブル・チャレンジフライト」で,2023年9月17日
T01098,G00024,JAL、「俺のフレンチ」とコラボした「旅するメーカーズディナー」第5弾実施 伊万里市と共催,2023年9月17日
T01099,G00024,JAL、777の解体部品でインテリア家具 都内で展示会,2023年9月16日
T01100,,エア・ドゥとソラシドエア、共同キャンペーン実施 搭乗でAIRDOポイントとソラシドエアマイルの両方貯まる,2023年9月16日
T01101,,マレーシア航空とキャセイパシフィック航空、共同事業を断念,2023年9月16日
T01102,G00078,ジンエアー、茨城〜ソウル/仁川線で連続チャーター 10月10日から計8往復,2023年9月16日
T01103,G00021,中国東方航空、静岡〜上海/浦東線の運航再開で特別運賃 片道1万円、往復1.5万円,2023年9月15日
T01104,G00016,ガルーダ・インドネシア航空、東京/成田〜デンパサール線を増便 10月29日から1日1往復,2023年9月15日
T01105,G00024,JAL、国際線ビジネスクラスの「エクスプレスミール」刷新 第2弾は「よろにく和牛すき焼き御膳」,2023年9月15日
T01106,G00053,「JAL ミャクミャクJET」、11月28日就航,2023年9月15日
T01107,G00125,"ピーチ、「4回連続セール」開催 10月搭乗分が2,500円から",2023年9月15日
T01108,G00130,デルタ航空、スカイマイルの上級会員資格の取得要件変更 米国以外にも利用金額基準導入,2023年9月15日
T01109,,ブリティッシュ・エアウェイズとJAL、ロンドンバスでアフタヌーンティー 都心を走行,2023年9月15日
T01110,G00005,スターフライヤー、国際線の運休延長 2024年3月30日まで,2023年9月14日
T01111,G00118,エアソウル、札幌/千歳〜ソウル/仁川線を期間運航 12月3日から2月24日まで,2023年9月14日
T01112,,成田空港の給油施設に関する特別展示、千葉市科学館で,2023年9月14日
T01113,G00024,JAL、羽田〜ニューヨーク線でCO2排出量実質ゼロ 獣脂由来の燃料など活用,2023年9月14日
T01114,,成田空港ブランド天然水「空水」、リニューアル販売 パッケージデザインを一新,2023年9月14日
T01115,G00153,エールフランス航空、777・A350の新ビジネスクラスシート公開 六本木で体験会,2023年9月14日
T01116,G00015,ANA、東京/成田〜上海/浦東線を増便 10月2日から週10往復,2023年9月14日
T01117,G00147,エアプサン、松山〜釜山線を開設 11月10日から週3往復,2023年9月14日
T01118,,ルフトハンザ、アメリカ3路線開設 ミュンヘンから5都市へエアバスA380型機運航,2023年9月14日
T01119,,JALラウンジのコーヒー粉を再利用したクラフトジン「ReFLY」を開発 ラウンジや機内でも提供,2023年9月14日
T01120,G00124,スターアライアンス、世界一周航空券プレゼント 世界一周アイデア募集,2023年9月14日
T01121,G00015,ANA、欧州路線は5路線週30往復を運航 冬スケジュール計画,2023年9月14日
T01122,,「ANA VISAプリペイドカード」、9月30日で新規発行終了,2023年9月14日
T01123,G00038,スイス・インターナショナル・エアラインズ、エアバスA350-900型機の機内レイアウトを決定,2023年9月13日
T01124,G00060,スプリング・ジャパン、成田国際空港のチェックインカウンターのデザイン刷新,2023年9月13日
T01125,G00135,エアアジア、204機を再稼働へ 年内に200機,2023年9月13日
T01126,G00067,ノースアトランティック航空、パリ〜ロサンゼルス線開設 2024年5月1日から週6往復,2023年9月13日
T01127,G00055,"チェジュ航空、日韓線で「今安セール」 片道5,600円から",2023年9月13日
T01128,G00001,SMBCアビエーション・キャピタル、ボーイング737-8型機を25機追加発注,2023年9月13日
T01129,G00145,シンガポール航空、大阪/関西〜シンガポール線を増便 10月29日から1日3往復,2023年9月13日
T01130,G00145,シンガポール航空、東京/成田〜シンガポール線へのエアバスA380型機を投入を発表 10月29日から,2023年9月13日
T01131,G00115,ソラシドエア、特典航空券でマイル過徴収,2023年9月13日
T01132,G00115,ソラシドエア、名古屋/中部〜鹿児島線の特典航空券予約受付再開,2023年9月13日
T01133,G00104,スターラックス航空、台北/桃園〜サンフランシスコ線開設 12月16日から週3往復,2023年9月13日
T01134,G00015,"ANA、9月14日〜20日搭乗分「トクたびマイル」設定 東京/羽田〜八丈島線3,000マイルなど",2023年9月12日
T01135,G00005,スターフライヤー、「進撃の巨人スペシャルジェット」11月4日から運航,2023年9月12日
T01136,G00115,ソラシドエア、抽選でUCCコーヒー博物館に無料招待 神戸就航10周年記念で,2023年9月12日
T01137,G00058,ジェットスター・ジャパン、東京/成田〜旭川線で就航記念セール 往復予約で復路98円,2023年9月12日
T01138,G00154,"スクート、東南アジア路線でセール 片道14,000円から",2023年9月12日
T01139,G00145,シンガポール航空、ブリュッセル就航 来年4月から週4往復,2023年9月12日
T01140,G00131,エミレーツ航空、ドバイ〜シドニー線全便をエアバスA380型機の運航に,2023年9月12日
T01141,,コロナ禍を経て様変わりしたグアム、シルク・ドゥ・ソレイユの元クリエイターが手掛けた大迫力ショーや本格地中海料理も【レポート】,2023年9月12日
T01142,,成田空港にも”プライオリティ・パス”対応レストラン T2の「鉄板焼 道頓堀 くり田」追加,2023年9月12日
T01143,G00099,タイ国際航空、中国路線増便 バンコク〜プーケット線に787-8,2023年9月12日
T01144,G00002,マレーシア航空、「秋割セール」開催 往復総額6.6万円台から,2023年9月12日
T01145,G00125,"ピーチ、「4回連続セール」開催 11月搭乗分が2,000円から",2023年9月12日
T01146,G00050,ZIPAIR Tokyo、東京/成田〜シンガポール線を1日1往復運航 冬スケジュール運航計画,2023年9月12日
T01147,G00017,ジェットブルー航空、アレジアント航空にニューアークの発着枠譲渡 ゲートも,2023年9月12日
T01148,G00136,ベトナム航空、ボーイング737-8型機を50機発注,2023年9月11日
T01149,G00060,スプリング・ジャパン、東京/成田〜ハルビン・天津線を増便 12月に各2往復,2023年9月11日
T01150,G00041,LOTポーランド航空、欧州行きなどで「LOTビッグセール」 往復総額10万円から,2023年9月11日
T01151,G00015,ANA、九州産交バスとMaaS連携 熊本空港リムジンバスのデジタルチケット販売,2023年9月11日
T01152,G00058,ジェットスター・ジャパン、東京/成田〜旭川線を開設 12月15日から1日1往復,2023年9月11日
T01153,,JALふるさと納税オリジナル返礼品のDPクーポン、リニューアル 自治体拡大、期限延長,2023年9月11日
T01154,,「堂島ロール」のモンシェール、伊丹空港にオープン 空港限定商品も,2023年9月11日
T01155,,"JALマイルから楽天ポイントへの交換、10,000マイル交換で1,000ポイント増量",2023年9月11日
T01156,,MileagePlus JCBゴールドカード、年会費値上げ 長期保有でボーナスマイル付与開始,2023年9月10日
T01157,,ATR、韓国で25機以上のATR機の需要を予測 日本への路線開設機会も,2023年9月10日
T01158,G00015,ANA、羽田空港のおもてなしナンバーワン決める「Haneda’s Prideコンテスト」を開催,2023年9月10日
T01159,G00060,スプリング・ジャパン、国内線2路線運航 冬スケジュール運航計画,2023年9月10日
T01160,G00131,エミレーツ航空、ドバイ〜香港線を増便 11月1日から1日4往復,2023年9月10日
T01161,G00111,ハワイアン航空、札幌/千歳〜ホノルル線の運航再開 来年4月2日から週3往復,2023年9月10日
T01162,G00140,アメリカ運輸省、アメリカン航空に410万米ドルの罰金,2023年9月9日
T01163,,JALカード、会員専用ウェブサイト「agora plus（アゴラプラス）」を開設 CLUB-A会員以上を対象に,2023年9月9日
T01164,G00147,エアプサン、大阪/関西〜釜山線で臨時便 9月と10月に5往復追加,2023年9月9日
T01165,G00015,ANA、シンガポール・チャンギ国際空港の発着ターミナルを変更 10月5日からT2に,2023年9月9日
T01166,G00038,スイス・インターナショナル・エアラインズ、チューリッヒ〜ジュネーブ線を「グリーン運賃」のみに,2023年9月9日
T01167,G00024,JAL、東京/成田〜コナ線を年末年始に7往復を運航,2023年9月9日
T01168,G00020,ノーザンパシフィック航空、「ニューパシフィック航空」に社名変更,2023年9月9日
T01169,,"福島空港、伊丹以遠の乗り継ぎ利用で5,000円キャッシュバック",2023年9月9日
T01170,G00044,カタール航空、2日間限定タイムセール ローマ往復14万円台など,2023年9月8日
T01171,G00058,"ジェットスター・ジャパン、国内9路線で「スーパースターセール」 成田〜長崎線は往復購入で復路1,000円",2023年9月8日
T01172,,"JALUX、JALの整備士着用のモンベル製アウターを再現した防寒アウター販売 税込79,200円",2023年9月8日
T01173,,エミレーツ航空とエーゲ航空、コードシェア拡大,2023年9月8日
T01174,,タイ・エアアジアXの事業再生計画、裁判所が承認 機材拡充へ,2023年9月8日
T01175,G00108,福岡空港の制限エリアを巡るオープントップバスツアー、10月・11月に設定,2023年9月8日
T01176,G00111,ハワイアン航空、東京/羽田〜コナ線の運航再開 段階的に増便,2023年9月8日
T01177,G00071,スカイマーク、チロリアンとのコラボ商品を発売,2023年9月7日
T01178,,エールフランスKLMとエティハド航空、協力関係を強化,2023年9月7日
T01179,G00024,JAL、マニラの「サクララウンジ」で有料サービス販売,2023年9月7日
T01180,G00104,スターラックス航空、名古屋/中部〜台北/桃園線を開設 12月1日から1日1往復,2023年9月7日
T01181,G00029,春秋航空、高松〜上海/浦東線の運航計画変更 10月10日〜28日は運休,2023年9月7日
T01182,G00094,大韓航空、小松・岡山・鹿児島〜ソウル/仁川線でチャーター便運航,2023年9月7日
T01183,G00055,チェジュ航空、松山〜ソウル/仁川線を増便 10月29日から1日1往復,2023年9月7日
T01184,G00024,JAL、JMB提携航空会社のクイズに答えると100マイル進呈 9月30日まで,2023年9月7日
T01185,G00129,ニュージーランド航空、『「スカイカウチ」で休み満喫キャンペーン』を開催 抽選で3組6名に,2023年9月7日
T01186,G00122,エバー航空、台北/桃園〜松山線で特別フライト ハローキティ機で,2023年9月7日
T01187,G00111,ハワイアン航空、ボーイング787-9型機を来年4月就航 米西海岸3路線に投入,2023年9月7日
T01188,G00088,ターキッシュ・エアラインズ、エアバスA350-900型機を10機追加発注,2023年9月7日
T01189,G00107,フィンエアー、客室乗務員200人を募集,2023年9月7日
T01190,G00125,"ピーチ、「4回連続セール」開催 12月搭乗分が1,500円から",2023年9月7日
T01191,G00015,ANA、国際線でタイムセール ハワイ往復8.2万円など、燃油込み,2023年9月7日
T01192,G00015,ANA、燃油サーチャージを引き上げ 10月以降発券分,2023年9月6日
T01193,G00015,ANA、11月〜来年1月搭乗分で「国内線タイムセール」実施,2023年9月6日
T01194,G00002,マレーシア航空、インド3路線を開設 アムリトサルやアーメダバードなど,2023年9月6日
T01195,G00024,JAL、国際線ファーストクラスラウンジで宮崎県産キャビア提供,2023年9月6日
T01196,G00021,中国東方航空、名古屋/中部〜上海/浦東線を増便 10月5日から週10往復,2023年9月6日
T01197,G00063,厦門航空、東京/成田〜福州線を減便 9月7日から週5往復,2023年9月6日
T01198,G00125,ピーチ、アプリダウンロードで500円割引クーポンを配布 9月8日まで,2023年9月6日
T01199,,ユナイテッド航空とエミレーツ航空、コードシェア拡大 メキシコ8都市追加,2023年9月6日
T01200,G00024,JAL、東京/羽田〜シカゴ線にボーイング777-300ER型機を投入 来年2月から,2023年9月6日
T01201,,京急ら、Le Cielで行く！「羽田空港制限区域内ツアー」を9月30日開催,2023年9月6日
T01202,G00063,厦門航空、東京/成田〜厦門線の運航再開 9月7日から週2往復,2023年9月6日
T01203,G00022,イースター航空、福岡〜ソウル/仁川線の運航再開 10月29日から1日2往復,2023年9月6日
T01204,G00015,"ANA、9月7日〜13日搭乗分「トクたびマイル」設定 東京/羽田〜大阪/関西線3,000マイルなど",2023年9月5日
